OBJECTID,Aadress,Toidukoht_arv,Teenustase,Teenus_arv,Tookoht_protsent,Kool_arv,Lasteaed_arv,Toidupood_arv,Parkimisnorm,Parkimis_koefitsent,GlobalID
6464,Leevikese tn 3,2,Baastase,3,28.41201469,1,1,1,86,0.85793993,{464377AE-0E94-41EC-A150-42B5C887E82D}
6465,Vapramäe tn 9,3,Baastase,12,43.34838577,1,1,2,78,0.78325807,{191F2E36-A240-446B-98EA-2F25F7EFD202}
6466,J. Koorti tn 33,0,-,2,0.29213362,0,0,2,100,1,{230AB25F-4EFC-4139-B49C-0E9AD512B485}
6467,A. Starkopfi tn 38,0,-,2,0.29213362,0,0,2,100,1,{D7A9F516-7E1D-47EC-9D06-49BE58153465}
6468,Pallase pst 38,0,-,2,0.29213362,0,0,2,100,1,{21F80435-6FC8-422D-9BD3-EF4DE1451D2E}
6469,Metshirve tn 7,0,-,2,1.30585777,0,0,2,100,1,{868CABD8-4900-4A93-97D8-029E9DD80593}
6470,Nõlvaku tn 17,8,Baastase,12,35.74140689,2,5,7,82,0.82129297,{F299BE3C-8A4B-4CEE-BFB2-B91CF828DF5D}
6471,Ilmatsalu tn 14a/2,4,Baastase,21,47.85074099,1,3,3,76,0.7607463,{21E61376-28A6-4F0C-BB11-BAA21B95C84F}
6472,Ilmatsalu tn 14a/12,4,Baastase,24,47.85074099,1,3,3,76,0.7607463,{A5FFB62D-73FC-4B96-ABF5-B1118DC0EE3E}
6473,Ilmatsalu tn 14a/13,4,Baastase,24,47.85074099,1,3,3,76,0.7607463,{049E1607-A9CE-4309-A56F-ABF5934B3D55}
6474,Ilmatsalu tn 14a/14,4,Baastase,24,47.85074099,1,3,3,76,0.7607463,{6C9CA432-FD57-4A61-A9FC-AC18557A2527}
6475,Variku tn 59,0,-,0,17.33488904,1,0,0,100,1,{16D91BDA-82FF-4651-8989-0F78C1A12CB0}
6476,Nisu tn 21,2,Baastase,10,52.01713496,1,3,3,74,0.73991433,{95EE7B19-18DE-4920-9271-941D1253255B}
6477,Aardla tn 9,8,Baastase,4,64.595214,2,5,3,68,0.67702393,{ED4A976A-DF14-4813-85D2-2FB5DE68F6CB}
6478,Teguri tn 23,6,Baastase,4,59.28507624,1,3,4,70,0.70357462,{051F9A24-4260-403C-B62C-6C98E8C5EEDC}
6479,Kodukolde tn 21,0,-,1,1.12638027,0,0,2,100,1,{3D28DE54-D904-46A1-AE76-6146356CB860}
6480,Käo tn 2a,2,Baastase,2,24.2702762,1,2,1,88,0.87864862,{F5751FA7-8D83-4D44-9D74-3A4976AA9D19}
6481,V. Melliku tn 20,0,-,1,1.30585777,0,0,2,100,1,{06F9BC1A-548C-4563-89DE-1825A7C58B37}
6482,Ilmatsalu tn 14a/15,4,Baastase,24,47.85074099,1,3,3,76,0.7607463,{020A88CD-E185-4BBA-AE3E-1FBE6B71DAF2}
6483,Ilmatsalu tn 14a/16,4,Baastase,24,47.85074099,1,3,3,76,0.7607463,{AEDA9AA5-DDF1-40DE-B0E4-3ED541B3B775}
6484,Ilmatsalu tn 14a/17,4,Baastase,24,47.85074099,1,3,3,76,0.7607463,{D78622B1-06AC-46E5-9281-08B56794AF67}
6485,Ilmatsalu tn 14a/3,4,Baastase,21,47.85074099,1,3,3,76,0.7607463,{DA6361C0-A267-4C6E-9343-8AD3AE03C8D1}
6486,Ilmatsalu tn 14a/1,4,Baastase,21,47.85074099,1,3,3,76,0.7607463,{5BBBA35E-8FB5-4652-AF06-1098BAAC45F3}
6487,Ilmatsalu tn 14/1,4,Baastase,21,47.85074099,1,4,3,76,0.7607463,{1D9D13D2-7F48-4FE3-B534-79F268231FFA}
6488,Kaunase pst 16,8,Baastase,21,26.57337897,4,6,8,87,0.86713311,{B9A7652C-C2FC-47B0-9FC1-8EAA0D1A90D8}
6489,Vanemuise tn 65,32,Hea tase,28,62.52168287,2,5,6,37,0.37478317,{08951CBC-1C21-4047-B584-0FE509C9C288}
6490,Kopli tn 22,0,-,3,21.18061687,1,0,1,100,1,{4EF90A32-A41C-4C18-9FED-1766DDF91DBF}
6491,Kopli tn 20,0,-,3,22.46677905,1,0,1,100,1,{3E72A786-F02C-42C8-B684-2D9E85CD4906}
6492,Männimetsa tee 29,0,-,1,1.30585777,0,0,2,100,1,{51416824-7193-4361-B4AE-324F9ED9E568}
6493,Niidu tn 2a,1,-,1,11.40936163,0,2,3,100,1,{6D57372E-114F-481C-A606-73EB8EBAAAC5}
6494,Kooli tn 13a,15,Baastase,38,55.27831437,3,5,1,72,0.72360843,{A05243ED-5844-4F70-9C45-600D8D203580}
6495,Marja tn 4 // 6,13,Baastase,16,46.6991682,1,3,1,77,0.76650416,{D5FDAA9A-AA93-4D61-8416-0D275C0C62BE}
6496,Kopli tn 40,0,-,1,18.24479303,1,0,0,100,1,{0C81865D-08A3-482D-B4D9-1B3CC1A3F3A8}
6497,Pohla tn 9/3,2,Baastase,2,27.01376942,1,1,2,86,0.86493115,{4AAB1959-1BF5-44A0-A292-FC2AAFCFB79C}
6498,Ristiku tn 11,1,-,1,18.87811438,1,0,0,100,1,{5DD06EB9-D1ED-4AFC-8D45-E2EEBCC1D3F7}
6499,Tähe tn 123,8,Baastase,4,38.05975321,2,5,4,81,0.80970123,{D21D3E4C-EEC2-43D1-B50A-CA8EF2B4457E}
6500,Ääsi tn 4,0,-,9,47.60819852,1,1,1,100,1,{41FB4E14-11DE-4E05-8922-763B87405027}
6501,Pohla tn 13/1,1,Baastase,3,22.19141158,1,1,1,89,0.88904294,{EDB92C2B-E43C-4E52-922B-3B55CD9C1F6E}
6502,Jalakakuru põik 5,7,Baastase,10,54.81616965,1,2,3,73,0.72591915,{C8B72756-D747-4F97-AA1C-603E54258A67}
6503,Võru tn 198,8,Baastase,12,60.57011764,1,2,3,70,0.69714941,{7B3CC0F3-75FC-4B21-9024-28CA287129F1}
6504,Vahe tn 10,3,Baastase,12,51.80491419,1,1,2,74,0.74097543,{CA868634-A37C-483D-98D8-757AB9E634FC}
6505,Võru tn 230,1,Baastase,11,53.58483092,1,2,3,73,0.73207585,{6BD01E6F-335D-4533-BF6C-88B66D07FD89}
6506,L. Koidula tn 18,11,Baastase,11,56.70788635,1,2,2,72,0.71646057,{425BCE22-8EF6-4640-9E74-3F75EDC5561B}
6507,J. Hurda tn 29,7,Baastase,23,54.63594301,2,2,3,73,0.72682028,{F21D203A-303D-4904-ADF1-D981C777C294}
6508,Ristiku tn 16,1,-,1,21.15865635,1,0,0,100,1,{E02C2A2E-69A3-4D2E-812C-CF2173299B4F}
6509,Variku tn 26,2,-,2,27.01376942,1,0,2,100,1,{49D93822-1C43-4F3F-BD14-F8639428B208}
6510,Variku tn 28,2,-,2,25.28790268,1,0,2,100,1,{6A01EAED-B145-438F-8835-D51ADA94D4DF}
6511,Ilmatsalu tn 8a/8,4,Baastase,23,43.95894882,1,4,3,78,0.78020526,{F76121D0-CF82-4C58-99CC-EC666F31F967}
6512,Riia tn 54,23,-,17,55.80697497,2,0,3,100,1,{BBC395F6-6259-4030-9939-AF33D03C0C05}
6513,Turu tn 31,9,Baastase,11,51.48569379,2,1,3,74,0.74257153,{B22F2F37-F398-49E8-A891-51BC0D302618}
6514,Kastani tn 59,37,Hea tase,35,69.06231487,2,6,8,31,0.30937685,{93BE7D19-B560-42AE-A6EE-91DACED6788A}
6515,Kalevi tn 46,32,Hea tase,33,60.04615328,1,5,11,40,0.39953847,{3AF807BB-2C26-485F-8DB7-15EDEED61F1D}
6516,Kesakanni tn 19,0,-,1,1.30585777,0,0,2,100,1,{102FD795-820C-4AD7-98DB-00945143EB10}
6517,L. Tolstoi tn 8 // 10,13,Baastase,8,59.62487174,2,2,7,70,0.70187564,{CBB28BF1-0DD1-4916-93A5-9381472F263D}
6518,Roosi tn 77,3,Baastase,9,36.01194387,1,1,4,82,0.81994028,{75C8F85D-1B4C-4D3C-9303-4DDBFF2ED663}
6519,Riia tn 33,37,Hea tase,40,81.93901489,2,6,6,18,0.18060985,{140FB586-23BF-46B5-98D1-659138B5F5FA}
6520,Selli tn 9 // 11,5,-,7,23.88881488,0,0,2,100,1,{FDC7C065-E5F0-404B-99AF-A4F2391B4FEE}
6521,Narva mnt 92,16,Baastase,35,54.24068583,2,3,4,73,0.72879657,{DC8EEA53-FCB9-457B-B0CE-1CF7F8EEB5F0}
6522,Väike kaar 36,6,-,15,46.62947382,2,0,3,100,1,{E4CDD530-42A0-4F47-BDD4-7986F06448E3}
6523,Pärna tn 28a // 28b,9,Baastase,11,54.75749639,2,1,7,73,0.72621252,{9E8A5469-7F73-4B68-BBC2-8E278A92C9FC}
6524,Anne tn 88,9,Baastase,22,31.6221932,4,6,9,84,0.84188903,{72EC0253-5815-488A-BBD5-095215DCD7A7}
6525,Puiestee tn 68,9,Baastase,20,53.6273675,1,2,4,73,0.73186316,{1B580C05-02AA-471F-9693-DC4B92D07A43}
6526,Sõbra tn 3,16,-,17,58.24152269,2,0,6,100,1,{A3BB12E4-6AB2-428E-89FC-1CAA32184A2A}
6527,Maisi tn 19,4,Baastase,14,51.79835483,1,3,3,74,0.74100823,{A62FBA3E-A06E-4BD7-A0D4-91B487762529}
6528,K. A. Hermanni tn 17,8,Baastase,24,52.04328872,2,2,2,74,0.73978356,{EAD28EF1-8125-4B7A-9949-94F19B09CE84}
6529,Peetri tn 29/2,7,-,11,50.36891419,0,1,3,100,1,{89B8D108-AD7F-4FDD-852C-9206D1EB6EC3}
6530,Vilja tn 3,1,-,2,11.00127859,0,1,2,100,1,{68A2BF25-A04C-4305-AEF8-3F256307A053}
6531,Nurme tn 35,1,-,3,15.3474789,0,1,2,100,1,{ADC09791-48D6-4E00-9A4B-A8177D9DF262}
6532,Metalli tn 1a,4,Baastase,8,58.18678777,2,2,3,71,0.70906606,{CE2323A6-9C6B-4197-86FF-AED4F4D740A3}
6533,Ropka tn 12,8,Baastase,4,58.43896399,2,3,4,71,0.70780518,{32467071-A73A-4FA7-8DF4-B7B757EDD04E}
6534,Võru tn 148,12,Baastase,19,58.24141275,1,2,4,71,0.70879294,{E6343E2C-1E91-4FEC-B1AF-375A3464FF12}
6535,Saekoja tn 22,4,-,10,27.28755592,2,0,3,100,1,{8EEB55A4-E1BF-41EA-8183-A7105DD722CA}
6536,Timuti tn 6,0,-,2,21.3832788,1,0,1,100,1,{CA0D6E68-7017-4ABC-92A7-153521657279}
6537,Vasara tn 7,8,Baastase,10,58.18678777,2,3,3,71,0.70906606,{901B4E92-C5A6-4EED-BF4B-86F5EE6BE4D1}
6538,Alasi tn 28,4,Baastase,10,51.79687114,1,1,2,74,0.74101564,{BC35BAA3-C17B-4359-9C18-D50D951E591F}
6539,Alevi tn 10,8,Baastase,16,56.7386517,1,1,5,72,0.71630674,{C038EE6A-5802-4319-B48E-920A29661A8E}
6540,V. Melliku tn 10,0,-,1,1.30585777,0,0,2,100,1,{E3B24796-2A45-4315-9E8B-6827FBCFBF0C}
6541,Pallase pst 64,0,-,2,0.1794775,0,0,2,100,1,{7090A8FC-B404-4DEC-A1AB-715403B3B74D}
6542,Roosi tn 30a,12,Baastase,17,54.1823239,1,2,4,73,0.72908838,{694B1961-299A-4737-A561-19337899F993}
6543,Aardla tn 26,9,Baastase,5,66.71874198,1,1,3,67,0.66640629,{9F21B60C-4B6D-4A39-9B8D-D2679163CB35}
6544,Riia tn 161,3,Baastase,9,37.19136911,1,1,2,81,0.81404315,{260207DB-E4E2-4548-9DF2-3E549E5422A9}
6545,Ööbiku tn 27,1,Baastase,4,23.9203245,1,2,1,88,0.88039838,{56CE16DF-83DF-4B90-A11D-81C8EF147231}
6546,Sangla tn 33,5,Baastase,18,24.44798203,1,2,3,88,0.87776009,{1418A070-4F3C-49A7-A57E-67536687A438}
6547,Liiva tn 22,6,Baastase,23,50.53216648,1,2,3,75,0.74733917,{453AE299-2869-4923-AB32-76D8C1435FB7}
6548,Leesika tn 18,2,-,4,10.50268771,0,1,2,100,1,{7753E5ED-F078-42D0-A99B-A7DA73FACE1A}
6549,Nurme tn 22,3,-,2,14.84919351,0,2,3,100,1,{DC2A1618-A1A3-4065-88B9-0A2F38CE1783}
6550,Aru tn 25,1,-,3,11.40936163,0,2,2,100,1,{A919D074-434C-4900-9935-3A363E0510D1}
6551,Võru tn 145,1,Baastase,10,53.71355757,1,1,2,73,0.73143221,{661FBD5E-E5CD-4ED6-9F9B-E28E2F7A7793}
6552,N. Lunini tn 32,4,Baastase,24,56.63933806,1,1,4,72,0.71680331,{E7899569-F1CA-488C-B6BD-6F74E2C8A4FF}
6553,Tulbi tn 10,5,Baastase,27,43.05976143,1,3,4,78,0.78470119,{CF7A1268-B2CA-444C-9B43-089CD0DD4F13}
6554,Kirsi tn 3,7,Baastase,12,63.12210918,1,2,3,68,0.68438945,{E0B43CD8-BA8C-4E80-83CB-F2FE824DE06B}
6555,Aardla tn 68,2,Baastase,2,45.49057318,1,1,1,77,0.77254713,{1DFDC089-D0DE-455B-AB18-BF88B45FA3C8}
6556,Võru tn 30b,61,Hea tase,46,75.4297602,3,7,9,25,0.2457024,{21FD8F94-248B-475D-B371-5E16B078FD7D}
6557,Piima tn 6,6,Baastase,11,25.74358922,1,2,3,87,0.87128205,{CA4E725D-F227-4C3C-9D51-B827A92FEB91}
6558,Tehase tn 22 // 22a,4,Baastase,8,30.03444168,1,1,3,85,0.84982779,{4E06E04F-807E-4FA0-B688-6A7C34B11A2F}
6559,L. Tolstoi tn 20,13,Baastase,9,59.6104143,1,2,7,70,0.70194793,{6444C9BC-6BD0-41FD-8F94-4877D9DE1EA1}
6560,Rahu tn 11,8,Baastase,4,62.00525564,2,2,4,69,0.68997372,{6FC3B353-257B-43A7-B4D8-882C33AAEF6A}
6561,Sõbra tn 7,14,-,16,56.7386517,2,0,5,100,1,{08F194B0-0943-47ED-A6C3-8C4209CAD132}
6562,Kesk kaar 15a,3,Baastase,4,52.77429117,1,1,4,74,0.73612854,{CB162397-AC22-4F54-BE83-6DAAB4E5E17F}
6563,Elva tn 47,4,Baastase,15,45.41685096,1,2,1,77,0.77291575,{54798B8C-878F-4368-95F3-EAC73C737238}
6564,Tamme põik 25,0,-,4,35.55336097,1,2,2,100,1,{F58BE559-DCF8-4D15-BCEC-4FE4C7C95D49}
6565,Ravila tn 5,4,Baastase,18,58.6575009,1,1,3,71,0.7067125,{C5CE313F-E868-4956-B937-7CC7E9868141}
6566,Riia tn 74,5,Baastase,19,60.94147627,1,1,3,70,0.69529262,{E562C106-B3A5-47DE-8B66-316F3089192F}
6567,Riia tn 139,3,Baastase,7,35.27766563,1,1,1,82,0.82361167,{F9D91206-9F0B-4320-B15B-70E4F3D7325C}
6568,Tamme pst 79b,1,Baastase,2,45.60193339,1,2,1,77,0.77199033,{351ADA70-8F9B-4603-BC99-06A8C462CA6B}
6569,Tähtvere tn 12,69,Hea tase,43,48.96567012,2,3,5,51,0.5103433,{5D5629E6-2F37-49F6-850A-C257FBCA19F6}
6570,Pohla tn 13/2,2,Baastase,3,27.01376942,1,1,1,86,0.86493115,{390552AF-4B2E-449D-A0A3-4D38610E60E8}
6571,Ropka tn 32,7,Baastase,6,61.38683051,1,4,3,69,0.69306585,{01FD0F9D-7063-452B-9E76-3A27D1AF0C74}
6572,Riia tn 32,30,Baastase,32,63.21481968,3,1,4,68,0.6839259,{F0F7CC77-9F7C-4224-9FEF-11D596364FAF}
6573,Pohla tn 13/3,2,Baastase,3,27.01376942,1,1,1,86,0.86493115,{3557F93F-AAB9-4D5D-A4C9-9A9FC3FAE97F}
6574,Suur kaar 10,2,-,2,39.28112253,1,0,4,100,1,{13A70702-682D-44E1-A849-0A701B8E817A}
6575,Sepikoja tn 8,1,Baastase,10,51.79687114,1,1,1,74,0.74101564,{15B09953-EDB6-4CC2-BB76-3A5AD04F7961}
6576,Võru tn 129,4,Baastase,10,52.24957474,1,2,3,74,0.73875213,{68D21303-9938-482A-8224-EDB377736F4C}
6577,Pohla tn 13/4,2,Baastase,3,27.01376942,1,1,1,86,0.86493115,{E664D255-56B1-44A3-98D5-E108CA9D340D}
6578,Kuldnoka tn 6,3,-,1,39.28112253,1,0,3,100,1,{D954E320-CEDF-43D3-B089-61AB580E6B5F}
6579,Õuna tn 28,1,Baastase,1,21.66675937,1,2,1,89,0.8916662,{8026FB6B-C1E6-4194-9D6A-E30F74BDC8BF}
6580,Säde tn 10,5,Baastase,18,56.29194317,1,1,3,72,0.71854028,{6C02CA12-A20D-400A-97A8-8557020A1512}
6581,Pargi tn 4,34,Hea tase,22,60.97901501,2,6,10,39,0.39020985,{F2B4D77B-4746-4EEA-A42C-852EC2FCE463}
6582,Peetri tn 27/1,7,-,11,50.36891419,0,1,3,100,1,{348BE6A6-975D-4FF7-BCA8-CCC676B4D629}
