ads_oid,ehr_gid,ehr_kood,ehr_url,etak_id,taisaadres,lahiaadres,kaos_kood,kaos_nimet,unik,MYRAKLASS
EE00772577,"104040445",104040445,https://livekluster.ehr.ee/ui/ehr/v1/building/104040445,719371,"Tartu maakond, Tartu linn, Tartu linn, Tamme pst 32",Tamme pst 32,"11101",Üksikelamu,Jah,"40"
EE00751660,"104017780",104017780,https://livekluster.ehr.ee/ui/ehr/v1/building/104017780,727646,"Tartu maakond, Tartu linn, Tartu linn, Luige tn 3",Luige tn 3,"11101",Üksikelamu,Jah,"40"
EE03884080,"121343724",121343724,https://livekluster.ehr.ee/ui/ehr/v1/building/121343724,8300612,"Tartu maakond, Tartu linn, Tartu linn, Luige tn 2b",Luige tn 2b,"11212",Kahe korteriga elamu,Jah,"40"
EE00757859,"104024360",104024360,https://livekluster.ehr.ee/ui/ehr/v1/building/104024360,727104,"Tartu maakond, Tartu linn, Tartu linn, Suur kaar 51",Suur kaar 51,"11101",Üksikelamu,Jah,"40"
EE00751664,"104017784",104017784,https://livekluster.ehr.ee/ui/ehr/v1/building/104017784,728691,"Tartu maakond, Tartu linn, Tartu linn, Luige tn 5",Luige tn 5,"11101",Üksikelamu,Jah,"40"
EE00769361,"104036773",104036773,https://livekluster.ehr.ee/ui/ehr/v1/building/104036773,724554,"Tartu maakond, Tartu linn, Tartu linn, Luige tn 17",Luige tn 17,"11101",Üksikelamu,Jah,"40"
EE00749226,"104015185",104015185,https://livekluster.ehr.ee/ui/ehr/v1/building/104015185,717993,"Tartu maakond, Tartu linn, Tartu linn, Tamme pst 26",Tamme pst 26,"11101",Üksikelamu,Jah,"40"
ME00756945,"104023364",104023364,https://livekluster.ehr.ee/ui/ehr/v1/building/104023364,6759774,"Tartu maakond, Tartu linn, Tartu linn, Luige tn 13a",Luige tn 13a,"11101",Üksikelamu,Jah,"40"
EE01640588,"104016014",104016014,https://livekluster.ehr.ee/ui/ehr/v1/building/104016014,713260,"Tartu maakond, Tartu linn, Tartu linn, Peetri tn 11a",Peetri tn 11a,"11101",Üksikelamu,Jah,"45"
EE00768001,"104035310",104035310,https://livekluster.ehr.ee/ui/ehr/v1/building/104035310,712533,"Tartu maakond, Tartu linn, Tartu linn, Lubja tn 10",Lubja tn 10,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00775613,"104043721",104043721,https://livekluster.ehr.ee/ui/ehr/v1/building/104043721,713222,"Tartu maakond, Tartu linn, Tartu linn, Maarjaturg 7",Maarjaturg 7,"11101",Üksikelamu,Jah,"45"
EE00750973,"104017056",104017056,https://livekluster.ehr.ee/ui/ehr/v1/building/104017056,717377,"Tartu maakond, Tartu linn, Tartu linn, Peetri tn 9a",Peetri tn 9a,"11101",Üksikelamu,Jah,"45"
EE03483024,"120766651",120766651,https://livekluster.ehr.ee/ui/ehr/v1/building/120766651,731317,"Tartu maakond, Tartu linn, Tartu linn, Peetri tn 5",Peetri tn 5,"11101",Üksikelamu,Jah,"45"
EE00748445,"104014326",104014326,https://livekluster.ehr.ee/ui/ehr/v1/building/104014326,710669,"Tartu maakond, Tartu linn, Tartu linn, Maarjaturg 5",Maarjaturg 5,"11101",Üksikelamu,Jah,"45"
EE04020340,"121379777",121379777,https://livekluster.ehr.ee/ui/ehr/v1/building/121379777,9156911,"Tartu maakond, Tartu linn, Tartu linn, Peetri tn 7/1",Peetri tn 7/1,"11101",Üksikelamu,Jah,"45"
EE00750476,"104016526",104016526,https://livekluster.ehr.ee/ui/ehr/v1/building/104016526,717560,"Tartu maakond, Tartu linn, Tartu linn, Nelgi tn 26",Nelgi tn 26,"11101",Üksikelamu,Jah,"45"
EE00773960,"104041970",104041970,https://livekluster.ehr.ee/ui/ehr/v1/building/104041970,721893,"Tartu maakond, Tartu linn, Tartu linn, Nelgi tn 32",Nelgi tn 32,"11101",Üksikelamu,Jah,"45"
EE00750501,"104016551",104016551,https://livekluster.ehr.ee/ui/ehr/v1/building/104016551,716838,"Tartu maakond, Tartu linn, Tartu linn, Nelgi tn 28",Nelgi tn 28,"11101",Üksikelamu,Jah,"45"
EE00750455,"104016505",104016505,https://livekluster.ehr.ee/ui/ehr/v1/building/104016505,722449,"Tartu maakond, Tartu linn, Tartu linn, Nelgi tn 30",Nelgi tn 30,"11101",Üksikelamu,Jah,"45"
EE00750963,"104017046",104017046,https://livekluster.ehr.ee/ui/ehr/v1/building/104017046,717271,"Tartu maakond, Tartu linn, Tartu linn, Ravila tn 18a",Ravila tn 18a,"11101",Üksikelamu,Jah,"45"
EE00771078,"104038770",104038770,https://livekluster.ehr.ee/ui/ehr/v1/building/104038770,714822,"Tartu maakond, Tartu linn, Tartu linn, Nelgi tn 34",Nelgi tn 34,"11101",Üksikelamu,Jah,"45"
EE00773961,"104041971",104041971,https://livekluster.ehr.ee/ui/ehr/v1/building/104041971,721529,"Tartu maakond, Tartu linn, Tartu linn, Nelgi tn 36",Nelgi tn 36,"11101",Üksikelamu,Jah,"45"
EE00750259,"104016303",104016303,https://livekluster.ehr.ee/ui/ehr/v1/building/104016303,722775,"Tartu maakond, Tartu linn, Tartu linn, Leete tn 3",Leete tn 3,"11101",Üksikelamu,Jah,"40"
EE00750258,"104016302",104016302,https://livekluster.ehr.ee/ui/ehr/v1/building/104016302,710893,"Tartu maakond, Tartu linn, Tartu linn, Leete tn 1",Leete tn 1,"11101",Üksikelamu,Jah,"40"
EE00748495,"104014380",104014380,https://livekluster.ehr.ee/ui/ehr/v1/building/104014380,722773,"Tartu maakond, Tartu linn, Tartu linn, Mäe tn 23",Mäe tn 23,"11101",Üksikelamu,Jah,"40"
EE00772164,"104040004",104040004,https://livekluster.ehr.ee/ui/ehr/v1/building/104040004,715236,"Tartu maakond, Tartu linn, Tartu linn, Mäe tn 21",Mäe tn 21,"11101",Üksikelamu,Jah,"40"
EE00775660,"104043776",104043776,https://livekluster.ehr.ee/ui/ehr/v1/building/104043776,714926,"Tartu maakond, Tartu linn, Tartu linn, Leete tn 4",Leete tn 4,"11101",Üksikelamu,Jah,"40"
EE00750300,"104016346",104016346,https://livekluster.ehr.ee/ui/ehr/v1/building/104016346,717562,"Tartu maakond, Tartu linn, Tartu linn, Leete tn 2",Leete tn 2,"11101",Üksikelamu,Jah,"40"
EE01114677,"120249171",120249171,https://livekluster.ehr.ee/ui/ehr/v1/building/120249171,736707,"Tartu maakond, Tartu linn, Tartu linn, Roosi tn 24a",Roosi tn 24a,"11101",Üksikelamu,Jah,"40"
EE00767506,"104034784",104034784,https://livekluster.ehr.ee/ui/ehr/v1/building/104034784,715361,"Tartu maakond, Tartu linn, Tartu linn, Aleksandri tn 44",Aleksandri tn 44,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00757835,"104024332",104024332,https://livekluster.ehr.ee/ui/ehr/v1/building/104024332,716175,"Tartu maakond, Tartu linn, Tartu linn, Aleksandri tn 40",Aleksandri tn 40,"11222; 12749","Muu kolme või enama korteriga elamu; Muu erihoone",Jah,"50"
EE01143856,"120259478",120259478,https://livekluster.ehr.ee/ui/ehr/v1/building/120259478,713968,"Tartu maakond, Tartu linn, Tartu linn, Aleksandri tn 38",Aleksandri tn 38,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00759044,"104025641",104025641,https://livekluster.ehr.ee/ui/ehr/v1/building/104025641,716136,"Tartu maakond, Tartu linn, Tartu linn, Nelgi tn 17",Nelgi tn 17,"11101",Üksikelamu,Jah,"45"
EE00765641,"104032694",104032694,https://livekluster.ehr.ee/ui/ehr/v1/building/104032694,714348,"Tartu maakond, Tartu linn, Tartu linn, Nelgi tn 15",Nelgi tn 15,"11101",Üksikelamu,Jah,"45"
EE00773196,"104041124",104041124,https://livekluster.ehr.ee/ui/ehr/v1/building/104041124,727118,"Tartu maakond, Tartu linn, Tartu linn, Sangla tn 41",Sangla tn 41,"11101",Üksikelamu,Jah,"45"
EE00750731,"104016801",104016801,https://livekluster.ehr.ee/ui/ehr/v1/building/104016801,714333,"Tartu maakond, Tartu linn, Tartu linn, Rukki tn 12",Rukki tn 12,"11101",Üksikelamu,Jah,"45"
EE00774929,"104042998",104042998,https://livekluster.ehr.ee/ui/ehr/v1/building/104042998,715484,"Tartu maakond, Tartu linn, Tartu linn, Rukki tn 14",Rukki tn 14,"11101",Üksikelamu,Jah,"45"
EE00750818,"104016891",104016891,https://livekluster.ehr.ee/ui/ehr/v1/building/104016891,715293,"Tartu maakond, Tartu linn, Tartu linn, Rukki tn 10",Rukki tn 10,"11101",Üksikelamu,Jah,"45"
EE00756146,"104022529",104022529,https://livekluster.ehr.ee/ui/ehr/v1/building/104022529,719080,"Tartu maakond, Tartu linn, Tartu linn, Rukki tn 6",Rukki tn 6,"11101",Üksikelamu,Jah,"45"
EE00774925,"104042994",104042994,https://livekluster.ehr.ee/ui/ehr/v1/building/104042994,716696,"Tartu maakond, Tartu linn, Tartu linn, Rukki tn 8",Rukki tn 8,"11101",Üksikelamu,Jah,"45"
EE00750662,"104016717",104016717,https://livekluster.ehr.ee/ui/ehr/v1/building/104016717,716310,"Tartu maakond, Tartu linn, Tartu linn, Nelgi tn 21",Nelgi tn 21,"11101",Üksikelamu,Jah,"45"
EE00750372,"104016420",104016420,https://livekluster.ehr.ee/ui/ehr/v1/building/104016420,716673,"Tartu maakond, Tartu linn, Tartu linn, Nelgi tn 19",Nelgi tn 19,"11101",Üksikelamu,Jah,"45"
EE00761425,"104028183",104028183,https://livekluster.ehr.ee/ui/ehr/v1/building/104028183,715292,"Tartu maakond, Tartu linn, Tartu linn, Tulbi tn 1",Tulbi tn 1,"11101",Üksikelamu,Jah,"45"
EE00750654,"104016709",104016709,https://livekluster.ehr.ee/ui/ehr/v1/building/104016709,716606,"Tartu maakond, Tartu linn, Tartu linn, Rukki tn 4",Rukki tn 4,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00765852,"104032960",104032960,https://livekluster.ehr.ee/ui/ehr/v1/building/104032960,715933,"Tartu maakond, Tartu linn, Tartu linn, Rukki tn 2",Rukki tn 2,"11101",Üksikelamu,Jah,"45"
EE00773178,"104041106",104041106,https://livekluster.ehr.ee/ui/ehr/v1/building/104041106,716266,"Tartu maakond, Tartu linn, Tartu linn, Sangla tn 27",Sangla tn 27,"11101",Üksikelamu,Jah,"45"
EE00773959,"104041969",104041969,https://livekluster.ehr.ee/ui/ehr/v1/building/104041969,715365,"Tartu maakond, Tartu linn, Tartu linn, Nelgi tn 23",Nelgi tn 23,"11101",Üksikelamu,Jah,"45"
EE03451613,"120747456",120747456,https://livekluster.ehr.ee/ui/ehr/v1/building/120747456,7215146,"Tartu maakond, Tartu linn, Tartu linn, Nelgi tn 19a",Nelgi tn 19a,"11101",Üksikelamu,Jah,"45"
EE00773177,"104041105",104041105,https://livekluster.ehr.ee/ui/ehr/v1/building/104041105,726617,"Tartu maakond, Tartu linn, Tartu linn, Sangla tn 26",Sangla tn 26,"11101",Üksikelamu,Jah,"45"
EE00750050,"104016050",104016050,https://livekluster.ehr.ee/ui/ehr/v1/building/104016050,723899,"Tartu maakond, Tartu linn, Tartu linn, Sanatooriumi tn 17",Sanatooriumi tn 17,"11101",Üksikelamu,Jah,"45"
EE00770421,"104038015",104038015,https://livekluster.ehr.ee/ui/ehr/v1/building/104038015,727601,"Tartu maakond, Tartu linn, Tartu linn, Nooruse tn 60",Nooruse tn 60,"11101",Üksikelamu,Jah,"45"
EE00766099,"104033248",104033248,https://livekluster.ehr.ee/ui/ehr/v1/building/104033248,724408,"Tartu maakond, Tartu linn, Tartu linn, Ehitaja tn 47",Ehitaja tn 47,"11101",Üksikelamu,Jah,"45"
EE00774011,"104042021",104042021,https://livekluster.ehr.ee/ui/ehr/v1/building/104042021,726850,"Tartu maakond, Tartu linn, Tartu linn, Nooruse tn 36",Nooruse tn 36,"11101",Üksikelamu,Jah,"45"
EE00766121,"104033270",104033270,https://livekluster.ehr.ee/ui/ehr/v1/building/104033270,5692926,"Tartu maakond, Tartu linn, Tartu linn, Ehitaja tn 59",Ehitaja tn 59,"11101",Üksikelamu,Jah,"45"
EE00766028,"104033162",104033162,https://livekluster.ehr.ee/ui/ehr/v1/building/104033162,721950,"Tartu maakond, Tartu linn, Tartu linn, Ehitaja tn 33",Ehitaja tn 33,"11101",Üksikelamu,Jah,"45"
EE00750117,"104016121",104016121,https://livekluster.ehr.ee/ui/ehr/v1/building/104016121,723200,"Tartu maakond, Tartu linn, Tartu linn, Vapramäe tn 15",Vapramäe tn 15,"11101",Üksikelamu,Jah,"45"
EE00774034,"104042044",104042044,https://livekluster.ehr.ee/ui/ehr/v1/building/104042044,723296,"Tartu maakond, Tartu linn, Tartu linn, Nooruse tn 58",Nooruse tn 58,"11101",Üksikelamu,Jah,"45"
EE00774008,"104042018",104042018,https://livekluster.ehr.ee/ui/ehr/v1/building/104042018,720662,"Tartu maakond, Tartu linn, Tartu linn, Nooruse tn 30",Nooruse tn 30,"11101",Üksikelamu,Jah,"45"
EE00766029,"104033163",104033163,https://livekluster.ehr.ee/ui/ehr/v1/building/104033163,728410,"Tartu maakond, Tartu linn, Tartu linn, Ehitaja tn 31",Ehitaja tn 31,"11101",Üksikelamu,Jah,"45"
EE00766031,"104033165",104033165,https://livekluster.ehr.ee/ui/ehr/v1/building/104033165,727388,"Tartu maakond, Tartu linn, Tartu linn, Ehitaja tn 29",Ehitaja tn 29,"11101",Üksikelamu,Jah,"45"
EE00772797,"104040687",104040687,https://livekluster.ehr.ee/ui/ehr/v1/building/104040687,723037,"Tartu maakond, Tartu linn, Tartu linn, Vapramäe tn 16",Vapramäe tn 16,"11101",Üksikelamu,Jah,"45"
EE00774167,"104042183",104042183,https://livekluster.ehr.ee/ui/ehr/v1/building/104042183,731714,"Tartu maakond, Tartu linn, Tartu linn, Nooruse tn 32",Nooruse tn 32,"11101",Üksikelamu,Jah,"45"
EE00749923,"104015921",104015921,https://livekluster.ehr.ee/ui/ehr/v1/building/104015921,730620,"Tartu maakond, Tartu linn, Tartu linn, Nooruse tn 38",Nooruse tn 38,"11101",Üksikelamu,Jah,"45"
EE00750266,"104016310",104016310,https://livekluster.ehr.ee/ui/ehr/v1/building/104016310,711304,"Tartu maakond, Tartu linn, Tartu linn, Nooruse tn 56",Nooruse tn 56,"11101",Üksikelamu,Jah,"45"
EE00774032,"104042042",104042042,https://livekluster.ehr.ee/ui/ehr/v1/building/104042042,728057,"Tartu maakond, Tartu linn, Tartu linn, Nooruse tn 46",Nooruse tn 46,"11101",Üksikelamu,Jah,"45"
EE00749921,"104015919",104015919,https://livekluster.ehr.ee/ui/ehr/v1/building/104015919,723433,"Tartu maakond, Tartu linn, Tartu linn, Nooruse tn 48",Nooruse tn 48,"11101",Üksikelamu,Jah,"45"
EE00749925,"104015923",104015923,https://livekluster.ehr.ee/ui/ehr/v1/building/104015923,730933,"Tartu maakond, Tartu linn, Tartu linn, Nooruse tn 34",Nooruse tn 34,"11101",Üksikelamu,Jah,"45"
EE00995006,"120283072",120283072,https://livekluster.ehr.ee/ui/ehr/v1/building/120283072,5692171,"Tartu maakond, Tartu linn, Tartu linn, Sõbra tn 12",Sõbra tn 12,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00748163,"104014010",104014010,https://livekluster.ehr.ee/ui/ehr/v1/building/104014010,715408,"Tartu maakond, Tartu linn, Tartu linn, Kesk tn 33",Kesk tn 33,"11101",Üksikelamu,Jah,"50"
EE00749018,"104014943",104014943,https://livekluster.ehr.ee/ui/ehr/v1/building/104014943,728411,"Tartu maakond, Tartu linn, Tartu linn, Sõbra tn 4",Sõbra tn 4,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00757252,"104023696",104023696,https://livekluster.ehr.ee/ui/ehr/v1/building/104023696,722028,"Tartu maakond, Tartu linn, Tartu linn, Vaba tn 5",Vaba tn 5,"11101",Üksikelamu,Jah,"50"
EE00773687,"104041679",104041679,https://livekluster.ehr.ee/ui/ehr/v1/building/104041679,722138,"Tartu maakond, Tartu linn, Tartu linn, Sõbra tn 2a",Sõbra tn 2a,"11101",Üksikelamu,Jah,"50"
EE00748157,"104014004",104014004,https://livekluster.ehr.ee/ui/ehr/v1/building/104014004,727813,"Tartu maakond, Tartu linn, Tartu linn, Kesk tn 31",Kesk tn 31,"11101",Üksikelamu,Jah,"50"
EE03579786,"120808582",120808582,https://livekluster.ehr.ee/ui/ehr/v1/building/120808582,7114680,"Tartu maakond, Tartu linn, Tartu linn, Sõbra tn 6",Sõbra tn 6,"11222",Muu kolme või enama korteriga elamu,Jah,"50"
EE00763442,"104030346",104030346,https://livekluster.ehr.ee/ui/ehr/v1/building/104030346,5690812,"Tartu maakond, Tartu linn, Tartu linn, Alasi tn 36",Alasi tn 36,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00752260,"104018446",104018446,https://livekluster.ehr.ee/ui/ehr/v1/building/104018446,710992,"Tartu maakond, Tartu linn, Tartu linn, Jalaka tn 42",Jalaka tn 42,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00752219,"104018387",104018387,https://livekluster.ehr.ee/ui/ehr/v1/building/104018387,718317,"Tartu maakond, Tartu linn, Tartu linn, Jalaka tn 40",Jalaka tn 40,"11222; 12311","Muu kolme või enama korteriga elamu; Kaubandushoone",Jah,"40"
EE00766204,"104033362",104033362,https://livekluster.ehr.ee/ui/ehr/v1/building/104033362,5693939,"Tartu maakond, Tartu linn, Tartu linn, Elva tn 31a",Elva tn 31a,"11101",Üksikelamu,Jah,"50"
EE00749571,"104015544",104015544,https://livekluster.ehr.ee/ui/ehr/v1/building/104015544,723073,"Tartu maakond, Tartu linn, Tartu linn, Loode tn 2",Loode tn 2,"11101",Üksikelamu,Jah,"50"
EE00749762,"104015741",104015741,https://livekluster.ehr.ee/ui/ehr/v1/building/104015741,715394,"Tartu maakond, Tartu linn, Tartu linn, Elva tn 31",Elva tn 31,"11101",Üksikelamu,Jah,"50"
EE00749968,"104015968",104015968,https://livekluster.ehr.ee/ui/ehr/v1/building/104015968,723180,"Tartu maakond, Tartu linn, Tartu linn, Loode tn 9",Loode tn 9,"11101",Üksikelamu,Jah,"50"
EE00766203,"104033361",104033361,https://livekluster.ehr.ee/ui/ehr/v1/building/104033361,715977,"Tartu maakond, Tartu linn, Tartu linn, Elva tn 29c",Elva tn 29c,"11101",Üksikelamu,Jah,"50"
EE00758487,"104025051",104025051,https://livekluster.ehr.ee/ui/ehr/v1/building/104025051,711042,"Tartu maakond, Tartu linn, Tartu linn, Loode tn 13",Loode tn 13,"11101",Üksikelamu,Jah,"50"
EE00750159,"104016167",104016167,https://livekluster.ehr.ee/ui/ehr/v1/building/104016167,731338,"Tartu maakond, Tartu linn, Tartu linn, Elva tn 29b",Elva tn 29b,"11101",Üksikelamu,Jah,"50"
EE00773647,"104041638",104041638,https://livekluster.ehr.ee/ui/ehr/v1/building/104041638,721770,"Tartu maakond, Tartu linn, Tartu linn, Suur kaar 65",Suur kaar 65,"11101",Üksikelamu,Jah,"50"
EE00766205,"104033363",104033363,https://livekluster.ehr.ee/ui/ehr/v1/building/104033363,722050,"Tartu maakond, Tartu linn, Tartu linn, Elva tn 31b",Elva tn 31b,"11101",Üksikelamu,Jah,"50"
EE00773896,"104041903",104041903,https://livekluster.ehr.ee/ui/ehr/v1/building/104041903,726315,"Tartu maakond, Tartu linn, Tartu linn, Kesk kaar 32",Kesk kaar 32,"11101",Üksikelamu,Jah,"50"
EE03947622,"121363621",121363621,https://livekluster.ehr.ee/ui/ehr/v1/building/121363621,8533016,"Tartu maakond, Tartu linn, Tartu linn, Loode tn 1",Loode tn 1,"11101",Üksikelamu,Jah,"50"
EE00752002,"104018149",104018149,https://livekluster.ehr.ee/ui/ehr/v1/building/104018149,6577140,"Tartu maakond, Tartu linn, Tartu linn, Nõva tn 15",Nõva tn 15,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00759450,"104026061",104026061,https://livekluster.ehr.ee/ui/ehr/v1/building/104026061,722635,"Tartu maakond, Tartu linn, Tartu linn, Saekoja tn 13",Saekoja tn 13,"11101",Üksikelamu,Jah,"45"
EE00760329,"104026994",104026994,https://livekluster.ehr.ee/ui/ehr/v1/building/104026994,723438,"Tartu maakond, Tartu linn, Tartu linn, Saekoja tn 11",Saekoja tn 11,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00748928,"104014853",104014853,https://livekluster.ehr.ee/ui/ehr/v1/building/104014853,722426,"Tartu maakond, Tartu linn, Tartu linn, Saekoja tn 7",Saekoja tn 7,"11101",Üksikelamu,Jah,"45"
EE00765274,"104032310",104032310,https://livekluster.ehr.ee/ui/ehr/v1/building/104032310,711379,"Tartu maakond, Tartu linn, Tartu linn, Nõva tn 13",Nõva tn 13,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00751006,"104017090",104017090,https://livekluster.ehr.ee/ui/ehr/v1/building/104017090,727437,"Tartu maakond, Tartu linn, Tartu linn, Raua tn 16d",Raua tn 16d,"11101",Üksikelamu,Jah,"45"
EE03532277,"120789478",120789478,https://livekluster.ehr.ee/ui/ehr/v1/building/120789478,726323,"Tartu maakond, Tartu linn, Tartu linn, Raua tn 18",Raua tn 18,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00750561,"104016614",104016614,https://livekluster.ehr.ee/ui/ehr/v1/building/104016614,722015,"Tartu maakond, Tartu linn, Tartu linn, Nõva tn 8",Nõva tn 8,"11101",Üksikelamu,Jah,"45"
EE00767233,"104034494",104034494,https://livekluster.ehr.ee/ui/ehr/v1/building/104034494,723259,"Tartu maakond, Tartu linn, Tartu linn, Sõbra tn 2",Sõbra tn 2,"11101",Üksikelamu,Jah,"45"
EE00749340,"104015303",104015303,https://livekluster.ehr.ee/ui/ehr/v1/building/104015303,712483,"Tartu maakond, Tartu linn, Tartu linn, Vaba tn 9",Vaba tn 9,"11212",Kahe korteriga elamu,Jah,"45"
EE00772559,"104040427",104040427,https://livekluster.ehr.ee/ui/ehr/v1/building/104040427,710714,"Tartu maakond, Tartu linn, Tartu linn, Sõbra tn 8",Sõbra tn 8,"11101",Üksikelamu,Jah,"45"
EE00774115,"104042126",104042126,https://livekluster.ehr.ee/ui/ehr/v1/building/104042126,723066,"Tartu maakond, Tartu linn, Tartu linn, Vaba tn 11",Vaba tn 11,"11101",Üksikelamu,Jah,"45"
EE00749330,"104015293",104015293,https://livekluster.ehr.ee/ui/ehr/v1/building/104015293,721218,"Tartu maakond, Tartu linn, Tartu linn, Vaba tn 1",Vaba tn 1,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE03656063,"120832131",120832131,https://livekluster.ehr.ee/ui/ehr/v1/building/120832131,8300391,"Tartu maakond, Tartu linn, Tartu linn, Võru tn 122",Võru tn 122,"11222",Muu kolme või enama korteriga elamu,Jah,"45"
EE00750087,"104016090",104016090,https://livekluster.ehr.ee/ui/ehr/v1/building/104016090,719361,"Tartu maakond, Tartu linn, Tartu linn, Säde tn 2",Säde tn 2,"11101",Üksikelamu,Jah,"40"
EE00773741,"104041740",104041740,https://livekluster.ehr.ee/ui/ehr/v1/building/104041740,727069,"Tartu maakond, Tartu linn, Tartu linn, Säde tn 7",Säde tn 7,"11101",Üksikelamu,Jah,"40"
